0.000000000000000000e+00,1.755622777756114772e+01,2.751872069715811620e+01,2.445632884174861488e+01,3.088338459711524564e+01,1.740768836360933847e+01,8.155113687578536386e+00,1.891530895329159279e+01,7.929754566718550279e+00,2.216305038101309677e+01,1.952109231382878463e+01,1.157677059958048638e+01,2.458807697257684666e+01,3.429054620044635016e+00,2.195775225752732851e+01,1.049821608152226915e+01,2.357589999241115919e+01,8.557498484756484558e+00,9.417751872607931674e+00,2.653814453153941599e+01,5.705690018946545905e+01,1.188485978144835542e+01,5.340066973973993925e+01,1.787798840326659899e+01,1.791253348676405466e+01,1.806047422114797030e+01,2.019646743985483539e+01,6.905162783480799149e+00,1.117773079136102332e+01,3.172849765284812662e+01,2.426126996275532122e+01,2.172303730141697997e+01,2.951649158536896067e+01,3.286989674522808969e+01,2.148210702796128047e+01,9.734832838839494684e+00,1.636290878454683906e+01,1.306291793053341621e+01,4.413169077947843633e+00,7.857770567880093537e+00,2.932052828315168558e+00,1.408180278256839912e+01,1.388103771412851017e+01,2.693607216085431943e+01,4.181753303063259430e+00,1.183702212761003913e+01,1.491342074586026989e+01,1.937814498668333840e+01,2.711905261995453031e+01,8.741308047542563742e+00,1.164450990512749406e+01,1.427129866796742874e+01,1.304778682947770463e+01,1.029618892500451466e+01,2.031301839084616034e+01,2.895699959772323950e+01,2.932849667522567572e+01,8.092488952946686354e+00,7.921173748516545210e+00,2.499361342045696688e+01,3.291518546272799028e+01,2.630267090279875575e+01,1.934063686527681014e+01,9.596501676060817942e+00,1.325306551819392453e+01,5.809923560322128111e+01,1.636789365585443079e+01,8.708598773673431381e+00,2.517426856957798620e+01,5.682480136148637229e+00,2.030488882942509576e+01,1.497068623448149438e+01,3.335303850288883609e+01,6.009816125926639607e+00,3.076411381505121767e+01,2.143895615265715549e+01,1.575903481802236783e+01,1.073388215510759025e+01,1.165539365906025004e+01,2.339074776561661295e+01,1.493013477729779126e+01,6.478762578704179376e+00,7.010647096067310180e+00,1.312280826547072365e+01,2.484343494334663660e+01,7.315709247956411865e+00,1.043411760737291871e+01,8.852180069824257203e+00,2.267956523205730690e+01,2.880263424470027900e+01,1.352748687639096659e+01,9.978595852721188209e+00,2.101307662492776984e+01,8.079959648813117568e+00,1.535277627840814496e+01,9.295841547853431308e+00,2.868359262141337851e+01
1.755622777756114772e+01,0.000000000000000000e+00,1.459843268923981086e+01,1.693579026705899793e+01,1.785041040653997868e+01,1.064371908744726625e+01,1.324055129370689521e+01,1.441211507758032795e+01,1.433239822239905870e+01,8.668015077177674499e+00,1.376509840056774969e+01,1.261297577887172139e+01,1.473555336260020177e+01,6.519828987475765558e+00,1.138401936188437524e+01,9.644875718840708601e+00,1.598376146769922812e+01,1.066500260402336586e+01,6.888605487874081668e+00,1.676784802693274656e+01,4.527571290224904033e+01,2.355452536635074523e+01,4.364576219742247076e+01,9.636622403084228239e+00,1.832373258162860807e+01,1.154099743456279370e+01,1.103358886654232407e+01,1.834220771970586128e+01,1.364986816411164128e+01,2.359221345896149558e+01,1.257743006101377858e+01,1.135864867751195106e+01,2.197675459890220750e+01,2.118449917889495993e+01,1.023967891347624892e+01,1.239689972592975309e+01,1.876121649692267468e+01,1.797492217725828567e+01,8.528926956717294061e+00,9.793227336803504102e+00,9.221400987130296656e+00,1.358410771716988563e+01,1.647970742896581697e+01,1.683883865578194872e+01,8.350356786990634106e+00,1.368707428113371094e+01,2.343988947716084326e+01,1.715757196885885350e+01,2.067974863379784267e+01,8.067075332182188419e+00,8.871001568105157276e+00,1.286401590009125151e+01,6.395911339992284006e+00,1.364534078261720573e+01,1.630802682124930669e+01,1.911519668837056685e+01,1.355007480373744500e+01,2.488481706781462321e+01,9.534601023886928317e+00,1.648307070361596161e+01,2.180167025295069294e+01,1.594440074833222454e+01,1.797475243544631596e+01,2.144161880840187706e+01,1.584476635665366828e+01,5.105698570166379113e+01,1.541334389059835885e+01,6.674447349877479674e+00,1.407364395734615314e+01,1.281622563952367244e+01,1.193184358368079323e+01,8.630885917708292610e+00,1.803271914890387606e+01,7.579422633298374734e+00,1.780066945267316925e+01,1.607234505201419239e+01,1.876163349840526706e+01,1.380474798999077102e+01,1.247771676599509227e+01,1.172439083491590672e+01,1.583701897612238874e+01,8.853929949497935326e+00,1.803839600609560279e+01,2.121725633792779675e+01,1.506634675746007801e+01,2.181248956211534207e+01,1.554814206243927899e+01,5.517730553077734967e+00,2.440238684342611464e+01,1.679661503646186205e+01,1.954059673312935530e+01,2.337981959735573412e+01,1.020114844020526590e+01,8.803980008906222565e+00,1.596954296656677030e+01,2.037982175518995120e+01,1.768658414263875756e+01
2.751872069715811620e+01,1.459843268923981086e+01,0.000000000000000000e+00,1.524520590632098660e+01,1.250134421692233921e+01,1.625492367380424241e+01,1.564966541376000109e+01,1.890818117240301888e+01,2.051188970479207185e+01,1.571337301479838366e+01,1.789649253277563545e+01,2.062720674206079963e+01,1.253512706991952896e+01,9.707259594933404401e+00,1.472104626841691299e+01,1.701242366188603938e+01,1.880354721678093810e+01,1.258294439977914791e+01,1.485990203406175425e+01,1.685892790810522257e+01,2.645083006841509388e+01,2.608017780949759512e+01,2.847690810522079374e+01,1.647527958154267935e+01,2.236985680179775571e+01,1.902843705351554604e+01,1.126893098933684456e+01,2.584203686137697886e+01,2.322718931272397214e+01,1.755356143814081094e+01,1.646172602468586277e+01,1.616851840228932602e+01,1.771937691949347027e+01,1.433198724666983637e+01,1.488329698854913552e+01,2.299569416696645163e+01,1.981896061764654249e+01,2.105962941571760183e+01,1.429807169313998827e+01,1.264346779126922726e+01,1.534510017366791246e+01,1.912802240507086537e+01,1.888265079042886896e+01,1.183813908889162114e+01,1.207492066698864797e+01,2.019301433011583313e+01,2.089979143502910830e+01,1.714698734952970227e+01,1.611055788373222697e+01,1.054642153020241047e+01,9.543624853994211676e+00,1.783040810285626065e+01,1.143637991775668006e+01,2.287682541283216153e+01,1.475593889586652452e+01,1.205533939673157029e+01,1.128157553521717205e+01,3.130006519970602241e+01,1.557890678779837224e+01,1.902073114030467238e+01,1.303201538345567201e+01,1.217242188078438403e+01,2.581791167601505066e+01,2.590138915861144397e+01,1.838049483837014719e+01,3.641942059243271501e+01,1.897422658628242687e+01,6.430897471003998334e+00,1.085533148860309360e+01,2.034540028419815272e+01,1.473621114048796343e+01,1.672274509773995987e+01,1.484266032912514710e+01,1.149757593777069609e+01,1.432840552845795301e+01,1.929162284821507001e+01,1.952976525715081380e+01,1.868999534256249717e+01,1.305823580880229962e+01,1.603318541679541553e+01,2.030164754317732445e+01,1.155169487164849507e+01,2.562272206066776192e+01,2.342205002947281400e+01,1.651126034406452803e+01,2.812471215360801224e+01,1.568737821576920233e+01,1.482601822793204427e+01,2.291158965685419702e+01,1.021953511983989493e+01,2.224262200067832751e+01,2.788412932190762916e+01,1.743071462196094856e+01,1.535304537262790880e+01,1.735836401911278770e+01,2.731584975320391351e+01,1.563453238188420258e+01
2.445632884174861488e+01,1.693579026705899793e+01,1.524520590632098660e+01,0.000000000000000000e+00,2.111615947642144420e+01,2.274130797191764941e+01,9.600642127349644284e+00,2.578102316127571214e+01,1.389979451704055080e+01,2.401279989068538967e+01,2.942288356793024207e+01,1.782891856014980547e+01,3.376119576398961897e+01,7.147281700231983947e+00,3.441328233731020703e+01,1.006147666294315890e+01,2.547019544900736321e+01,8.064334312570302643e+00,9.017450332691943515e+00,1.310882664829959943e+01,6.543818241618906484e+01,4.079776509978132282e+01,6.790365818130234743e+01,1.341775166915244455e+01,2.300329295747551583e+01,1.756362954243129337e+01,1.273205529973911077e+01,2.035278957578471548e+01,2.224950723193381918e+01,2.232626021615944012e+01,3.353876279086182421e+01,3.813874182044955319e+01,2.044027638871030916e+01,4.834156037368421011e+01,2.421395099803836359e+01,2.167189318066872517e+01,1.333928172557144265e+01,3.031322059029647775e+01,1.107127980919606003e+01,7.037167714235744498e+00,1.019794514715685274e+01,1.345361302427838091e+01,1.849859539771635752e+01,3.986740461371485367e+01,9.471314516652071802e+00,3.121191633945761978e+01,2.934066442275935316e+01,1.116223028152683661e+01,4.884923501343111241e+01,4.970231993814349103e+00,5.820274892506134279e+00,1.253675544923518004e+01,9.029464892453280100e+00,2.871968413510050055e+01,1.592680199593701573e+01,4.402047587880554858e+01,1.612305880927436164e+01,4.762823404073915867e+01,1.012537976916746807e+01,4.052855577169188450e+01,4.494228883172672795e+01,1.580924352412838907e+01,3.695420968662446626e+01,2.561497934770045859e+01,1.699125638248825254e+01,7.384049760548047914e+01,2.729517424296503947e+01,5.266491684051114675e+00,3.361172826448024864e+01,1.420620595746748194e+01,1.065471874073501368e+01,1.442286335304082101e+01,3.685162471441531551e+01,6.711397430278065457e+00,2.942105364552031688e+01,2.935102022524692700e+01,2.681544271203397400e+01,1.180255441049952125e+01,7.728108579303489378e+00,1.509359434267427247e+01,2.105184940138288141e+01,6.095257842955644989e+00,2.312620988901897690e+01,1.737683714226224652e+01,2.035831357086707527e+01,3.762763668397172978e+01,1.013034702840654866e+01,9.309830861170585337e+00,2.286235888106951819e+01,3.123054268513224585e+01,2.761978804771258922e+01,4.049361980061038935e+01,2.920911394064670930e+01,9.277455719294724901e+00,2.340487377509862910e+01,2.518045414233238688e+01,4.885322890818133601e+01
3.088338459711524564e+01,1.785041040653997868e+01,1.250134421692233921e+01,2.111615947642144420e+01,0.000000000000000000e+00,2.363168103788249397e+01,1.141510964920913729e+01,2.810238030616785210e+01,2.204677389508710661e+01,2.558492180154493312e+01,1.857387726445355014e+01,2.560134402768901296e+01,1.835680305350818031e+01,8.161793470604862932e+00,2.177168637928172501e+01,1.897567257112856964e+01,2.899127572235003214e+01,1.161683325518361620e+01,1.290394275089339615e+01,2.590077114817461990e+01,4.980995232240324810e+01,3.432199658866008463e+01,4.387947536089606615e+01,2.141771074512303130e+01,2.357859783280283494e+01,2.563555387981124767e+01,1.212638947420363777e+01,2.475225885419717287e+01,2.942152935543951031e+01,1.927478014390694483e+01,1.459594189410388942e+01,1.591872989619251655e+01,2.452592320724654940e+01,3.078503687450840332e+01,1.682619890970173770e+01,2.424469133254696729e+01,1.567941918241028532e+01,2.647287040918633139e+01,1.155374594182671899e+01,9.746571605622392553e+00,1.304904110532332595e+01,2.340525565622480642e+01,2.245262675893405202e+01,2.927534614819336412e+01,9.976758828654899602e+00,2.805195561110217639e+01,2.716913232430822944e+01,1.452765051697871179e+01,3.145087059189457790e+01,9.132670023769248857e+00,6.249108843313545769e+00,1.795093390981822523e+01,1.316376384611302974e+01,3.081229925083761145e+01,1.721431830609848035e+01,2.139253582384750274e+01,2.097967651480978901e+01,4.368666922538382380e+01,1.482350637246140224e+01,1.763225841763039270e+01,2.643534683741682301e+01,1.368108951049966571e+01,2.585859237925802390e+01,2.988993240485096692e+01,2.258193088243965718e+01,6.358502372895130605e+01,2.861812655362536617e+01,4.175959371093128425e+00,2.217490415470519594e+01,1.924021056262947837e+01,1.073088082654449416e+01,2.092705252619064993e+01,2.407306929212999336e+01,9.999577040800268435e+00,1.744999856523505599e+01,2.357254004196147434e+01,2.367576056820009356e+01,2.083344330596647254e+01,1.274700299836765538e+01,2.621204385261496128e+01,3.048412327176315273e+01,9.503391685382155174e+00,2.893811425955642846e+01,1.918392682031543828e+01,1.923131736255641755e+01,4.380437703321254617e+01,1.791954472758069628e+01,1.529908121700098000e+01,2.434678257071126595e+01,1.943054233570665446e+01,2.697359219144976095e+01,3.598926608305349362e+01,1.662720364507074322e+01,1.325020724635645308e+01,2.344448629401733086e+01,3.679748038421465139e+01,1.833366831754268844e+01
1.740768836360933847e+01,1.064371908744726625e+01,1.625492367380424241e+01,2.274130797191764941e+01,2.363168103788249397e+01,0.000000000000000000e+00,1.018924671985167230e+01,1.861278932974670042e+01,1.194300183049271880e+01,2.570311913198468545e+01,2.190768405627752458e+01,1.485429827331728525e+01,5.125637730099555256e+01,5.085042360642644255e+00,2.399853804450270900e+01,8.973422453421138201e+00,3.390106956895468215e+01,8.627380253986384417e+00,4.669709831167273784e+00,2.419086075036679517e+01,1.060655341640490121e+02,5.082086156816119171e+01,1.123215621409869698e+02,1.224759019397751558e+01,1.481404996324801182e+01,1.288834419889836980e+01,1.296026077627572803e+01,1.430557475391122324e+01,1.381118513426403283e+01,2.371594916940001951e+01,3.279845652504590703e+01,3.075001127778608279e+01,2.064099530801341587e+01,6.264267865410666047e+01,1.325204781599975234e+01,1.263573480625667322e+01,1.645227965496415479e+01,4.416637466626741571e+01,8.009043147326909917e+00,7.226928997671238974e+00,6.859398401121998390e+00,1.167772786467021895e+01,1.996236692967761428e+01,6.006981874397195043e+01,6.911759754437538206e+00,2.842345764649869011e+01,4.744275070271493888e+01,1.366435433618800133e+01,7.265964432124711436e+01,6.273335770417137525e+00,6.129395431100659764e+00,1.036705016774353183e+01,6.080596297105394399e+00,2.371168268734186668e+01,4.397249257939353129e+01,5.341024265826199979e+01,2.733581902627683746e+01,5.368000061561559733e+01,8.141844669200633433e+00,3.883673066533257412e+01,8.077338648725540793e+01,4.265408677405500981e+01,2.398818451054549428e+01,2.338141430684732569e+01,1.820884529189531520e+01,9.765887657690278445e+01,3.714752867590978269e+01,5.661462682810392444e+00,3.401287506730528776e+01,1.052117653958718257e+01,1.115417108363065424e+01,8.176707206948249151e+00,3.280097855293506370e+01,6.539734674951930060e+00,4.580086553208916911e+01,1.948081436102173569e+01,3.825729181823621161e+01,1.086537449661947008e+01,9.797899149314542200e+00,2.091346548118253423e+01,1.939667695824937965e+01,6.138666682581183309e+00,1.661159322290874130e+01,1.809983911218665042e+01,1.659188297648505639e+01,4.648486667552980833e+01,1.373269847550315248e+01,6.523555098673194053e+00,2.918962446209818040e+01,5.544789873164894800e+01,4.100576637963519033e+01,3.596976288529198484e+01,1.643566793861220177e+01,6.602027367615573183e+00,3.882925326173848646e+01,2.135859659187428861e+01,5.569703078690360343e+01
8.155113687578536386e+00,1.324055129370689521e+01,1.564966541376000109e+01,9.600642127349644284e+00,1.141510964920913729e+01,1.018924671985167230e+01,0.000000000000000000e+00,1.379297802071144474e+01,8.639916355743597620e+00,1.203511009533883680e+01,1.021982144440517182e+01,7.797323568087387358e+00,1.030256666314829772e+01,5.324370531258841410e+00,1.430732749543273563e+01,1.193947069798483973e+01,1.326233730186079285e+01,5.949022331242286299e+00,9.230288364564067649e+00,1.149802583695241154e+01,2.345108744802847411e+01,5.701702916991093772e+00,1.731427402672770199e+01,1.599235384549040973e+01,1.231849311272010183e+01,1.619427466132986382e+01,1.229563008974477611e+01,6.825328164539033793e+00,1.307730540076080494e+01,1.690080206156592624e+01,1.086968977138776005e+01,1.268706910337956906e+01,2.065872377059834974e+01,1.496886397460083273e+01,1.049061269137035879e+01,1.162351093799380664e+01,5.546022207143542992e+00,5.698997246580081111e+00,8.043402959695210797e+00,5.011198630259482201e+00,5.826803304948137807e+00,1.232809218610988111e+01,6.953036936829069425e+00,1.593133024263718767e+01,7.267935655016100505e+00,9.500758012453031753e+00,5.983775273373368009e+00,7.976999387232080352e+00,1.823314908241249555e+01,6.389503614597062509e+00,6.495411362651730691e+00,7.379975485730953189e+00,1.426216639681317666e+01,8.330624871317539260e+00,6.603049921910216113e+00,1.538633185226698252e+01,1.360947016788117025e+01,7.826128210362504944e+00,8.614708760055155068e+00,1.183796192754872223e+01,1.306615188783690229e+01,8.602338775439195118e+00,1.491399421543064641e+01,5.473671659135690426e+00,7.452086256376652784e+00,2.543144432173425429e+01,1.043500566621491643e+01,5.930450575651305734e+00,1.312630963436012621e+01,8.255020428484016293e+00,8.475185612560576232e+00,1.074636574083034901e+01,1.728153867005604383e+01,4.687208540298545500e+00,1.385462726223290097e+01,1.296174195510781146e+01,6.237351249338061621e+00,7.351790146357581435e+00,9.080851589220925391e+00,1.195596677018654219e+01,9.672417690254288658e+00,4.840238616300630348e+00,6.818604819357139135e+00,3.638575068631337839e+00,1.307259631081731932e+01,9.135695274436871571e+00,5.721577713867042725e+00,9.653930528165275859e+00,7.926179279279297774e+00,1.121933112440267521e+01,4.939523487330001572e+00,6.456588829306616262e+00,1.246461035201490475e+01,7.217185262632592746e+00,6.955268529399233124e+00,1.131501846566306924e+01,1.402185118247320972e+01
1.891530895329159279e+01,1.441211507758032795e+01,1.890818117240301888e+01,2.578102316127571214e+01,2.810238030616785210e+01,1.861278932974670042e+01,1.379297802071144474e+01,0.000000000000000000e+00,1.342358846362212788e+01,2.892936927079054144e+01,2.455232672871721888e+01,2.217411514335262979e+01,4.667997023505096621e+01,5.706144848802448877e+00,1.714322319711977372e+01,8.433865237701070328e+00,1.936449866622042038e+01,1.142139087814760323e+01,7.727891214286017885e+00,2.483136849404399982e+01,8.288828411334979762e+01,5.022744291997391741e+01,1.016171465837008157e+02,1.045617073700751121e+01,1.623609119323073458e+01,8.825330022441189470e+00,1.717387467142245328e+01,1.875528062120763906e+01,1.355658515931119723e+01,2.889895805281145869e+01,3.038202636591114114e+01,2.412242601930355335e+01,2.248506202815190846e+01,5.783354443390396682e+01,2.437983965078649362e+01,1.401191929698271288e+01,2.198015868626113445e+01,4.379948904818240152e+01,7.825230469910422926e+00,1.031130677880096691e+01,8.369891070939726063e+00,1.080983393132902393e+01,2.653110101065691140e+01,2.665519467120291353e+01,6.775922198904817506e+00,2.359942495604807533e+01,4.385783121912532323e+01,1.890819736553930852e+01,2.920841265827883859e+01,9.502125757294223263e+00,8.387287038089061397e+00,1.829815708740483160e+01,4.198960453614875910e+00,2.738864737094555224e+01,4.207047857174009664e+01,3.604917708175740643e+01,2.300949710924965075e+01,4.744598479817865666e+01,1.072460139000403778e+01,3.428347070919966910e+01,6.550567325617235781e+01,3.463795914846858182e+01,2.002670155580789668e+01,3.225289611182031990e+01,2.400748300723358142e+01,8.699817102908774302e+01,2.143964691654207400e+01,6.820867590354149357e+00,3.204065116560740734e+01,1.260241860675074577e+01,1.759311907355136739e+01,1.372339796122221678e+01,3.402582896440204507e+01,9.146487157299651116e+00,3.009780104004376966e+01,1.527343608510501483e+01,4.037430807960613777e+01,1.702328093309166945e+01,1.048938644610413995e+01,2.199321732355155490e+01,2.072621053521015000e+01,8.806993684289498248e+00,2.095832107243498044e+01,2.432299854234845071e+01,1.240197706823928669e+01,3.484251069525706157e+01,1.775860536313407678e+01,9.098399158316343716e+00,3.689344413425651226e+01,5.207709941202222126e+01,4.536928935050427469e+01,4.041907192795159176e+01,1.740302438109915784e+01,1.010188552033072362e+01,3.694160800404527834e+01,1.932866086389597982e+01,4.280454413311925066e+01
7.929754566718550279e+00,1.433239822239905870e+01,2.051188970479207185e+01,1.389979451704055080e+01,2.204677389508710661e+01,1.194300183049271880e+01,8.639916355743597620e+00,1.342358846362212788e+01,0.000000000000000000e+00,1.380513281975592932e+01,1.384344695615802756e+01,8.927648314224377657e+00,1.618568610384546957e+01,4.677462006464539357e+00,1.525868518498456439e+01,7.969024614725594091e+00,1.347410039062715725e+01,7.965765165188885888e+00,1.119132424882010390e+01,1.342449254037980211e+01,3.221018158638102591e+01,8.322003351344498867e+00,2.956439950232059743e+01,1.436327421466235776e+01,1.306733381309733133e+01,1.473738671198002237e+01,1.783901892089527053e+01,7.793005698043711682e+00,1.216881091501835854e+01,2.486492686078882741e+01,1.632501919525619272e+01,1.584814759258690842e+01,1.972237057604000654e+01,1.838737505549021023e+01,1.530219899658184524e+01,1.347086570484433921e+01,1.418427461774458997e+01,1.005922123500877063e+01,6.260754850472900479e+00,6.865153721729210012e+00,6.370491932740208085e+00,1.036932978796858684e+01,1.091763030147227553e+01,1.639474484570899548e+01,6.470637245655264991e+00,1.157508084815746940e+01,1.017483323220630531e+01,1.570918615059736467e+01,1.923491806924685577e+01,9.185024156022491226e+00,1.225644598558365495e+01,1.184404752565597363e+01,1.197384029813035511e+01,9.558624192488718307e+00,1.302382420183117340e+01,1.828676735107736562e+01,1.652488460807666470e+01,8.240081232344321549e+00,5.810390952470781301e+00,1.748891149290945890e+01,1.890159061650319217e+01,1.511465571117518358e+01,1.902030273230516855e+01,7.286285650511936218e+00,1.051638053306994536e+01,3.261115844674318964e+01,9.007793927466465789e+00,9.741376075256706457e+00,1.553963393027770223e+01,5.797392563151207767e+00,1.699142028059674203e+01,1.122970025859003051e+01,2.303420313276562581e+01,6.289413076554755122e+00,1.734166019408402803e+01,1.379749786473611373e+01,1.136363034350105039e+01,8.747366889475037155e+00,9.448530980545228886e+00,1.205150378820373724e+01,8.932871631360168152e+00,4.951777499574206765e+00,5.536104493198587662e+00,1.156653261710374103e+01,1.446583822328150326e+01,7.683322698541395823e+00,8.221352787071939616e+00,8.985493967258534553e+00,1.668184191660182947e+01,1.628961221569387163e+01,1.010772570804821413e+01,7.811018883834998761e+00,1.557148882284837299e+01,8.252956765750491641e+00,1.046761012143598712e+01,1.044632986171802003e+01,1.969424432838957983e+01
2.216305038101309677e+01,8.668015077177674499e+00,1.571337301479838366e+01,2.401279989068538967e+01,2.558492180154493312e+01,2.570311913198468545e+01,1.203511009533883680e+01,2.892936927079054144e+01,1.380513281975592932e+01,0.000000000000000000e+00,3.201712718721606166e+01,1.686788559975045132e+01,4.054818892511539730e+01,6.185434167315422727e+00,2.607968533340413586e+01,1.106176662707497371e+01,3.604797810729881746e+01,8.632768374811631062e+00,8.140005710555586305e+00,2.679331864339319935e+01,8.112936105040189716e+01,4.462694099033834050e+01,8.043902648184081272e+01,1.287432172887370108e+01,2.382274018532665849e+01,1.694140538161029141e+01,1.034389799628482720e+01,1.999471524866564209e+01,1.962495751785448306e+01,2.279168277327707415e+01,3.109874375692576010e+01,3.282595920003321766e+01,2.104828156673904260e+01,4.522943947445335766e+01,2.393347288865094313e+01,1.727114489271584929e+01,1.792599865450984353e+01,3.738434444970364723e+01,8.387855086344252697e+00,9.257109286983130403e+00,9.330790585859180197e+00,1.479027199850903962e+01,2.060508426239152158e+01,4.081413806057471305e+01,8.176290540051258660e+00,3.454993640663775523e+01,4.430252587840797673e+01,1.642817872214078534e+01,5.161867025825734601e+01,6.823089510578171257e+00,7.479764039690315336e+00,1.546794314247044078e+01,8.528680226049782931e+00,2.786684031921518923e+01,3.475426957092069813e+01,4.785612194001863884e+01,2.282602945958416996e+01,5.086935756061231473e+01,9.807012462856498303e+00,4.231572781483568946e+01,5.096845864372932056e+01,3.600272575884599036e+01,3.199802875849479378e+01,2.886801746357692267e+01,1.769649845556275736e+01,8.697890908719784875e+01,3.206557656563352765e+01,6.373694042502428658e+00,3.275879143279544081e+01,1.348337156291695038e+01,1.448462751064857201e+01,1.172738368730409775e+01,2.587798116556828276e+01,6.454639800775517244e+00,4.035506582063316472e+01,3.435075802584774607e+01,3.750557174692475826e+01,1.488071333640055904e+01,1.048258996878139371e+01,1.742747826208340456e+01,2.651876772309330121e+01,7.746706732540397766e+00,2.185326179675921310e+01,2.119536743069372875e+01,2.650542576336365030e+01,4.544458727058388092e+01,1.386781032927978430e+01,6.824685078521271819e+00,2.854773478969404721e+01,3.915088752292959384e+01,3.804494504498332219e+01,4.100891977590838167e+01,2.238558528935083203e+01,9.780913972272660573e+00,3.088022477301027635e+01,3.083189489649960535e+01,4.554060555300938518e+01
