0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
0.0,2.024367625919492,3.470481979619439,2.238556634997991,3.188770616843841,1.0615453690614518,0.9414028374333728,1.5699527077347404,1.0626848834586677,1.6240823459126181,1.0091126900236351,1.2267148605908818,0.8403506531776577,0.5563900207711298,1.6707021243496325,1.5612811200294523,1.823698834080092,1.097652192715836,0.869682564427465,2.656985170240728,4.484280113277153,0.7805534269744712,3.567666410975487,1.9844794668387644,1.6683873100064643,2.0892287298456593,2.1620538188554277,0.7915697717972587,1.2992100441400192,3.024584246218764,1.3257381683763922,1.4978850012688083,3.0179234860612776,2.0044568011856847,1.9656459274444236,0.9363532468892375,1.4626407819096734,0.7443334672023857,0.7424335114438313,0.9056270261699003,0.37632531322350465,1.58113348969883,1.5243608971503342,0.9481973826956958,0.5932556053638298,0.4918021782753714,0.99028872513006,1.8868887766661795,1.3453994395193423,1.0395347215708648,1.2225608658518088,1.5681464292277871,1.5639965514330652,0.9863397206374109,0.7230963728673148,1.4305999969910927,2.5152657004365233,0.5693999487507948,1.0830077874615447,1.3240112122084366,1.2342430500830384,1.0082651271016718,1.7763349933635426,1.0686759001696222,1.3313428584038396,4.616994797702406,0.8913986711624868,1.2011780417405973,1.0274786065617396,0.7944154115284158,1.7746109989292476,1.5451855813817108,2.8898507144347825,0.6338587393987529,1.8264025134203494,1.3857199700331186,0.9457964081564456,1.2582869069895226,1.2718807857374252,2.1097605826940065,1.3718390434794117,1.011227588144707,1.1413914884425123,1.2674393895108456,1.794147428023443,0.6738114210369908,1.3292878936184613,1.1666108814191911,2.1846678288262824,1.283608427819342,0.5738233784132026,0.747589771975025,1.736491399570753,0.979535365901871,0.8909308633570625,0.895065609648217,1.4981863488081726
2.024367625919492,0.0,2.3856655480964566,1.4178603139463835,2.0334622853764763,0.5701636344307152,1.5982838190072461,0.881206725416762,1.716782013311585,0.6082245477661374,0.8152945472226731,1.3357010844320896,0.453911877976638,1.2613926080819917,0.8759530154526571,2.0217107540437853,0.9658124949712659,1.5502453541461754,1.1695931801361528,1.822581710864792,2.986042788904997,1.1067079587310351,2.3445309457273593,1.2202819780147462,1.8300491306434135,1.3627780477953149,1.596363931415085,2.3119436731405627,1.6083176309553393,2.836654932378615,0.6704413336792812,0.7321099792161067,2.8733987748808203,1.1458519239065268,0.951284969283025,1.6076441474749994,2.2083107640383854,0.7993689532176604,1.480857971277924,1.3817999704472244,1.2667291596129866,1.3907142010836793,1.5685862515882738,0.41565643331759267,1.111245746585972,0.42060079098069947,1.0850413437034891,1.8362414215907048,0.7056194812776613,0.9121565569465625,0.8924973674390895,1.5267486262206207,0.9000084967612247,1.082744630687655,0.4466575435932635,0.7086890180427277,1.3054894498674763,1.3303912852828828,1.4883675391843028,0.8314516427132725,0.6920653668794434,0.4848199588099304,1.9536427965567613,2.055328751570973,1.6434360880931624,3.72984970329885,0.6514023380615339,1.0476989581386937,0.4474664566330525,2.128446391443042,1.3385395705400658,1.2118229442099246,1.196931808948365,1.3842139123953374,0.8751954412746537,1.0490849128294268,0.9012600417765246,1.622058998001446,1.361234126606973,1.0406171627716563,1.4256229204993347,1.5971383691402954,1.9234727135299758,2.6330265913439357,1.2384600498959881,1.2352210195770275,1.9514200868886653,0.72048809716506,1.8325430080134468,0.6709353416945514,0.838017074301565,1.3566249983953393,0.9972584030734161,1.7988509724655692,0.700772923331581,1.8471703332197702,0.7729559484014673
3.470481979619439,2.3856655480964566,0.0,1.7393833065841282,1.2135936655629036,0.8234817511855824,2.4823812110863503,1.318961591694401,3.416142637097405,1.612458011186172,1.1640788162384814,2.6115327580587357,0.37480941610147933,2.280366395620446,1.2663997635272863,3.7579377517966264,1.326850290326972,1.8396030323687445,2.648728507563954,2.0760490814625907,1.9251842543822013,1.4089402968601,1.5845977652172958,2.651341517933397,2.8035180006241136,2.803842778057786,1.5547708539146323,3.986548036471941,2.6495366733575545,2.2585678895192056,1.0220604627987777,0.8915865811936659,2.8156079171341224,0.7314804422348016,1.1565316607079055,3.244507163444,3.2177607551397553,0.887450518058952,2.887979304887195,2.277931459558912,2.6016865446478374,2.8061327721517557,2.298128012572562,0.44678801674669966,2.082046996289106,0.6438423659074611,1.062410911338334,2.5357722033851084,0.6918855176654706,1.9152369706697487,1.9095848550570438,2.3079332434781215,1.959219396588026,1.856553305719695,0.40231767372820637,0.5883973863881554,1.3182158707879468,1.8893740249168824,2.964205266327299,1.0150723991660398,0.4254691297531248,0.40184455215332265,2.834040387441987,2.9046658674782773,2.520579680123455,3.042988247166221,0.9206301737978305,1.3769127738906617,0.5312688721722361,3.8889288771858297,2.2735511177929593,2.3514772531277384,2.0051563427887276,2.5565030184676267,0.812058790728607,1.4884230982235391,0.9701949379786665,2.627630151927634,2.0052077230124583,1.9434223559571113,1.9527506696162882,3.0834190211264785,3.572547968199473,3.9449639207424614,1.727811673259854,1.7954764879127494,2.860793066354394,2.1602199992928397,2.0082769907461655,0.40500136169541073,1.1678062744349451,1.9802235850566592,1.7586219167754766,3.436423182412496,0.7887368862886386,2.986013289851395,0.776687286082979
2.238556634997991,1.4178603139463835,1.7393833065841282,0.0,1.731040276009311,0.8096449062272124,0.8037435504291286,1.3764291339155896,1.1025703421894497,1.3774817993697024,1.4763050752492837,1.2565360035951452,0.7155912111734437,0.9081931743704447,1.5977077528603192,1.571347435074313,1.3563563649940997,0.7808783028010944,1.0073006106791724,0.9307198740934906,3.1794920859651756,1.6809928102718148,2.843337345051398,1.0166198121122547,1.9943380353797264,1.2719820530155312,1.1596127876064306,1.8928660209944361,2.0999869694334823,1.7442979496674136,1.3521079539214231,1.4768282956817362,1.6454436144357905,1.746849601602439,1.2803941955837188,1.895825484792518,1.3435897537313768,1.0880814435026687,1.2867420176214328,0.6408389038344049,0.8905325123960343,0.9131347343799703,1.3559260005553218,0.8274345100900303,0.8353394384605232,0.7297919179032402,1.1943034723206338,0.7196801994035293,1.2936015720367275,0.5291250976238089,0.6157849650057692,0.9896685108358267,0.6907024743135,1.4990924033398423,0.43340257704310364,1.204208976582237,0.9234028501052387,2.0937773455012234,0.9901529904622628,1.5421596696559496,1.0760373436453596,0.42323412995295673,2.567878106925429,1.9563564882017042,1.4456886587674957,3.491651028080174,0.9979625391368916,0.6673335049292131,0.8384895160877281,1.625108180968179,1.0047184063092605,1.066608647854074,2.4193594007303956,0.8858666881192675,1.181423506700448,1.5473671963701197,1.1122479279876911,0.9770589463510946,0.5845950845634543,0.8432319406979987,1.3415265509295538,1.107584645507286,1.6207294620987298,2.0203424424977814,1.4468337344248179,1.6959639702301486,0.9841108333621172,0.6465124040281811,1.4463404030854938,0.912370967618336,1.2062004938797752,2.1805622561185043,1.765676504809215,1.5240157576580509,0.8430052016135035,1.8181791358704773,1.5748700837390226
3.188770616843841,2.0334622853764763,1.2135936655629036,1.731040276009311,0.0,0.8719394135749496,1.539045544222305,1.499182709235752,2.634840485848108,1.8070619432270243,1.1209474045211536,2.4470075735309327,0.47308917624463354,1.5151584530505413,1.2501163906649155,3.1925220464684694,1.4585208231568387,1.215338596208509,1.8076456981544373,2.1116691415615287,2.7980919053575977,1.5104837216489058,2.270458004356061,2.248898554447769,2.2965893395000405,2.5933293880801314,1.3342297255509177,3.0552539368573846,2.7307020647456173,2.157070485401414,0.8227014678530422,0.6880490840366884,2.7997549630761407,1.26373311342982,1.068581385381792,2.6734503525233606,2.255369892230039,0.9063858069457014,1.7223556368792108,1.4606975443084131,1.6912779536756284,2.341407397841841,2.046424410242069,0.6704691225552029,1.2893686045047055,0.7166124913761215,1.0846228613541717,1.7925179258741457,0.8814091357823126,1.2766813650250814,1.1744710291096871,1.7251405841446101,1.4655905552272541,1.9120226608903603,0.3970035395777327,0.6371611945757787,1.4779021130841035,2.1312673730221032,2.1428867255826294,0.8125311073872172,0.7321124794887924,0.39037642560415753,2.249398639647696,2.660541979066468,2.2116521144588726,4.0424366286759135,0.9901175905590074,0.8704928961160613,0.6673896418495814,2.971846567499436,1.5419229673798807,2.069655411216728,2.288759977740802,1.7195883771942437,0.7521932230518042,1.4562238733176835,0.9864965683371724,2.1053738238242303,1.31965324940344,2.1137030654391147,2.0410467411303337,2.268871949071371,3.0660081343940147,2.992325386373464,1.6095744588182068,2.107305672452497,2.349202951695358,1.5537594750587327,1.8549864802433382,0.6723139719889002,1.2634869261682216,2.1522688807546952,1.4391703347332017,2.549564401134729,0.805165396720941,3.067510278667064,0.6930902770335312
1.0615453690614518,0.5701636344307152,0.8234817511855824,0.8096449062272124,0.8719394135749496,0.0,0.3391695463080918,1.0368864495780938,0.49328042164959496,1.1351083267552888,1.0690207090197266,0.633734410897483,1.0300070961472474,0.2943382773859521,0.7917520179461613,0.7578784757865111,1.6649464805443626,0.3155971727297979,0.2594952280538502,1.0139661724880462,3.187009945980072,1.4067173114629221,3.115900034617057,0.4850480017250206,0.8400067952566713,0.5563926339175251,0.5148715457588319,0.6806540539047561,1.6181249443422936,0.8191521916035123,1.0457716154970536,0.945751484897862,0.7888036036822936,2.010505081288746,0.5019781470951049,0.5776224171036326,0.6097246693661266,1.1525755278296803,0.3836383764439373,0.2637215946221322,0.2829006303237075,0.42711563332422375,0.5730295656578202,1.1971420583787598,0.24762605865354456,0.5801520110104041,1.1675277519748393,0.38548000197433513,1.7839331853644893,0.24851767849222595,0.23391277856050885,0.3507199983727929,0.24017300816052126,0.7579345564935348,0.744934074720937,1.388617301676288,0.8305677202625604,1.8871514967133063,0.3883765831461253,1.1541818511079533,1.8190185659980784,0.7824787268028942,0.967728089795026,0.8244528546666707,0.6307779244129086,2.6150818359764703,1.1620727981778112,0.26782450581656053,0.7889207930155193,0.6028217649976514,0.3676355483413211,0.31104891952689134,1.1376255917172697,0.3176285718777944,1.4494258858998097,1.1499994883447948,0.9443505144526823,0.4058760888431123,0.3001661906551963,0.8748177122220395,0.7922781322243014,0.45852381959418215,0.6578619292748275,0.8026419090728906,0.7972104472237838,1.7429170730956391,0.5985814519147108,0.2532530473010748,1.0218792384230257,1.6030419636887077,1.2794111891960978,1.6292053140410707,0.6642051386531371,0.5577416500045749,0.9069969326246587,1.0892071495255955,1.4707923648037722
0.9414028374333728,1.5982838190072461,2.4823812110863503,0.8037435504291286,1.539045544222305,0.3391695463080918,0.0,0.7600000171217969,1.8577587507794786,0.6724896295946357,0.41891027793463886,0.7267846718679914,0.2244861991260363,1.9304698263620794,0.7533649649221833,2.2986903271416277,0.696275861164952,1.3482813302078367,1.4232885469152063,1.1206498754655945,1.6180362566188957,0.2903137152359714,0.9926807503597549,2.7132754443852516,1.177095190531253,2.0801289923678814,2.5178680127516566,1.098675622525454,1.0931533068608246,3.2515081246986455,0.4252733301818188,0.5148971615337945,3.762661085468218,0.5634644214625554,0.6719958256755694,1.2971607044959574,0.7138814922229297,0.17490254011501669,2.098699050614377,1.1551281632383252,1.3388622126450187,1.9056823703878893,0.7236130490383764,0.3519272653301101,1.8681419589091095,0.20922877950285443,0.2689807689173612,1.2395374052363586,0.5379026408280394,1.4442312808267779,1.7971950894819781,0.8327927075792301,2.522812044277288,0.4454691245917943,0.1581159406710765,0.446905824413942,0.9802040894339362,0.40076514509568845,2.1119655246915636,0.42881164200758637,0.3083759857278028,0.22956573941737224,1.269297363516079,0.6545274983668119,0.6762974624568132,2.24448600891317,0.35070778028255145,1.8336437307608384,0.3459203628138269,1.772577169074371,1.0826914384696287,1.129449868666668,1.7336954458058031,1.215951013847713,0.5515562462739902,0.6331997980412901,0.23773952843122598,0.8882964681215431,1.8490355732850452,0.9772674819121215,0.6186505954998044,2.000188669691547,1.134963540054225,1.2341696064811942,0.8317144941012091,0.48378388118346793,1.1059749585707968,1.6140644656389798,0.7412220713021592,0.31349248625915793,0.2077252293926472,0.4545004046595567,0.8496668751736297,1.6198298895004677,0.2169121495679073,0.9678497532485553,0.466840810720698
1.5699527077347404,0.881206725416762,1.318961591694401,1.3764291339155896,1.499182709235752,1.0368864495780938,0.7600000171217969,0.0,0.6836432051696595,1.505663909003561,1.3111635307356257,1.2163614226740411,1.4014019280539183,0.44352310959484137,0.7687750364486924,0.8203064365653894,1.259786698833617,0.6392823467902787,0.5891740235645698,1.4330713457005175,3.4084308809535555,2.1357091810138575,4.04458707910924,0.5305319752047746,1.0881021649299458,0.5071935458214591,0.9688412941054821,1.2377689616598988,1.6392472151343105,1.4583151042741378,1.3806065082732975,1.3086851922610623,1.2286763489155792,2.671857295513174,1.391530194832539,0.9335463035224518,1.354181511099128,1.8688467457216746,0.5476285337144751,0.5767059609918539,0.5351417140197914,0.6187069625184558,1.3343220316621134,0.5494753906108859,0.37173443691748653,0.8525152805027888,1.8395155092554252,0.9103811960658688,0.8137401347371703,0.5182281757093121,0.4291623932328531,1.0375861488901559,0.31056916686952196,1.5052450393280528,1.2319712226745516,1.3677274649517754,1.1664277345506542,2.338831425304898,0.6074645820284574,1.5929187731360828,2.0990436202845784,1.0307978656888883,1.3305157152723743,1.6994133009286183,1.3984093061038563,3.311055270053631,0.8645245855819825,0.4968623286485353,0.7997111608279075,0.8955355412904953,0.9861927672417165,0.8022410482748114,1.55304087564603,0.6205253641957216,1.4195158301902366,0.9769905062499171,1.7395196107585014,0.9845799175117511,0.5127353387033393,1.0811790553619844,1.1811734166613128,0.6153376928297654,1.029425434031854,1.437870479561527,0.819262590826666,1.7230125209384763,1.1014012506214996,0.5308395885732645,2.0317104542144184,2.004351646299222,1.8685237738103682,2.1377286279293566,0.9701035997093341,0.8714717312841648,1.4789601920569742,1.2627790793342177,1.718226310833985
1.0626848834586677,1.716782013311585,3.416142637097405,1.1025703421894497,2.634840485848108,0.49328042164959496,1.8577587507794786,0.6836432051696595,0.0,0.7927019742590014,0.5502338899637454,0.8920585544594857,0.3846669916241759,1.7090546703507328,0.8500645225191525,1.4473956066753395,0.6121182508103076,2.142143638627511,1.9426549802701512,1.3675845922857857,2.0374396374659534,0.5064290962092013,1.6168351666966692,2.0106013129686877,1.309240875752211,1.6564599575458934,3.7622685596243683,1.5551941908546665,0.9747941897797191,4.53296600487771,0.6896007877698987,0.7416224965730751,3.757871937929959,0.8055841131064165,1.0822035782598016,1.6074173700780565,1.9867341124184865,0.42125827101624747,1.988722303341338,1.5047905693567487,1.6284181850067845,1.5070914197429253,1.1729396042173459,0.3419669226784138,1.6811785504446863,0.28407667417859234,0.48167800156548796,1.9972464045540121,0.5374547193486556,1.8169590026378253,2.0921542579735917,1.8598755784699503,2.186021026936717,0.7028465455018179,0.30349611147864686,0.5718434434045814,1.256048886123117,0.5442341614701717,1.1555170150035623,0.6992685447237208,0.4878833465390773,0.3810491132866838,1.7559866378518971,1.0508987760797093,1.2531153371131682,2.6802179938392463,0.3245103597125097,2.6935255174246198,0.4080447749443795,1.2973077806633833,2.260084610984433,1.3291008497687649,2.1532096118624993,1.6187621268436951,0.6983569653018511,0.6354269449407846,0.4866506238689382,1.411472037269325,1.9834200049743749,0.877764940478144,0.708918875172688,1.2201703643680466,0.7285166408647435,2.0620007293376794,0.8860650108874895,0.4186226965328371,1.4649362772451515,1.8627875440752149,1.415237151497968,0.4991815700745862,0.388832709166266,0.5757933460528963,1.14865901578701,1.611358460813599,0.420971216225828,0.7836789371902957,0.7350000765171294
1.6240823459126181,0.6082245477661374,1.612458011186172,1.3774817993697024,1.8070619432270243,1.1351083267552888,0.6724896295946357,1.505663909003561,0.7927019742590014,0.0,1.4974861709973228,1.0337338259672784,1.2451807829292705,0.5132958476880365,1.4254939946801704,1.0749345740081075,1.8291226182147111,0.6209908432760811,0.524813128959625,1.618280826363602,3.9243777955541517,1.7511111768680312,3.479306699587051,0.6842410281307818,1.4728660657026644,0.9891237967630548,0.8149345466040882,1.2310710586609206,1.8380650227779194,1.3661019405364208,1.2673638062667478,1.651861256667693,1.3851520606691468,2.391701210780375,1.5839767921451589,1.0932277607183698,1.1268925703605925,1.4844878602581622,0.6408758312713778,0.5535733264281366,0.5285880827928189,0.691008002566901,1.215438646964068,1.0491486487354589,0.4736045368354722,0.8882071165186747,1.8205689632372415,0.9546418741277001,1.7258475993420994,0.3756251686682872,0.4354331170077461,0.9659215591474507,0.5371539339753966,1.3789504208809626,0.9868010108277852,1.7486252451994586,1.4538041034156692,2.1783190783593183,0.6921041769287021,1.6873228589413825,1.7202264073413345,1.089641224003747,1.8691797354901394,1.6840081710961274,1.1162159882161342,3.732802251190646,1.2184145736860938,0.5116831242163491,1.0114575297190433,1.0316191731747244,0.8735116875524851,0.8267384944689115,1.2316620312562705,0.5392988328097659,1.927717074559123,1.6459396410425913,1.575160569636919,0.9436080418475878,0.5456531182583599,1.1180398120140196,1.505698416369113,0.6661603798043216,1.1633226529290428,1.4240955013796321,1.4966069218795106,2.000359963816946,0.9153937950293125,0.41848947953953625,1.6759916591020598,1.6287110928295694,1.5157082896624607,1.9670575484324042,1.2651605867209892,0.9169565030979772,1.2237117686972792,1.8144500998517858,1.779426712669858
